# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:56:41;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.181e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;9.7e-08;1;0.000144553;1;0.0976976;5000;0.290759;5001;0.0;0;0.285666;5001;0.144105;5001;0.001;normal;;none;gamg;241111040;4096;50139136;644378624;16;3;1;16;0;study_dt_dx;0.36;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:56:43;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.919e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.7e-07;1;0.000865375;1;0.129324;5000;0.327536;5001;0.0;0;0.324078;5001;0.164544;5001;0.001;normal;;none;gamg;240467968;4096;50769920;643735552;63;24;1;63;0;study_dt_dx;0.46;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:56:45;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.26e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.06e-07;1;0.00364952;1;0.356574;5000;0.383244;5001;0.0;0;0.380976;5001;0.391439;5001;0.001;normal;;none;gamg;243036160;4096;53616640;646303744;325;192;1;325;0;study_dt_dx;0.74;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:56:49;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;1.349e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;2.4e-07;1;0.0278757;1;2.03691;5000;0.833997;5001;0.0;0;0.831768;5001;2.08228;5001;0.001;normal;;none;gamg;258183168;4096;68608000;661450752;2025;1536;1;2025;0;study_dt_dx;2.91;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
2020/6/4 13:57:11;sgscl1n7;opendihu 1.1, built Jun  4 2020, C++ 201402, GCC 9.2.0;1;0;4.509e-06;1;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;0;1.93e-07;1;0.21813;1;15.4841;5000;4.2744;5001;0.0;0;4.27034;5001;15.7105;5001;0.001;normal;;none;gamg;363999232;4096;170283008;767266816;14161;12288;1;14161;0;study_dt_dx;20.07;5000;
# timestamp;hostname;version;nRanks;rankNo;durationAssembleBoundaryConditions;n;durationParaview1D;n;durationParaview1DInit;n;durationParaview2D;n;durationParaview3D;n;durationParaview3DInit;n;durationParaview3DReduction;n;durationParaview3DWrite;n;durationParaviewOutput;n;durationSetRightHandSide;n;durationSetStiffnessMatrix;n;durationSolve_linearSolver;n;durationWriteOutput;n;durationWriteOutputParaview;n;durationWriteOutputPythonFile;n;duration_implicit_euler;n;dt;exit;exit_signal;linearSolver_preconditionerType;linearSolver_solverType;memoryData;memoryPage;memoryResidentSet;memoryVirtual;nDofs;nElements;nIterations_linearSolver;nNodes;residualNorm_linearSolver;scenarioName;totalUsertime;nIterationsTotal_linearSolver;0;
